,HadGEM3-GC31-HH_CTRL,HadGEM3-GC31-HH_HIST-FUT,EC-Earth3P-HR_CTRL,EC-Earth3P-HR_HIST-FUT,CNRM-CM6-1-HR_CTRL,CNRM-CM6-1-HR_HIST-FUT,CMCC-CM2-VHR4_CTRL,CMCC-CM2-VHR4_HIST-FUT,MPI-ESM1-2-HR_CTRL,MPI-ESM1-2-HR_HIST-FUT,MPI-ESM1-2-XR_CTRL,MPI-ESM1-2-XR_HIST-FUT,NPD_eORCA025_ERA5,NPD_eORCA025_JRA55,EN4,ORAS5
1977-12-01,2.4281515708834873,0.9221784595915262,0.4806223410301373,1.6844612348307049,0.31045249732562413,0.5598922568471807,-1.9056222224411767,1.7388069712985934,-1.760487457955677,0.5670301685534854,0.5955829265341847,0.07781526499483801,0.6463273988818254,0.25270861279548756,1.2240389731768537,0.42827481846273496
1978-01-01,2.4937732403039528,0.9320486358700527,0.7522055750134788,1.9126421453047167,0.007335792085155645,0.729951383225021,-2.4690352605485058,1.8287211492382924,-1.5572021862050769,-0.015854107192935903,0.6557327281943216,0.34490335204721195,0.7315502366263008,0.6018680279123676,1.141300562468843,0.5289139341747441
1978-02-01,1.9028631238593503,0.9490048460760757,0.7163280264446492,1.5444533978495698,-0.1929119345859747,0.7874342140164448,-2.822536058773452,1.6908041425354001,-1.5318671265043509,-0.02497918698938273,0.7794713788587394,0.30083667696003896,0.4565942588191111,0.4703998912424386,0.7808533029633314,0.4985509962750591
1978-03-01,1.1609502810886005,0.8938497302373367,0.694503285303846,1.233408477484719,-0.054749699773629965,1.2151509701397294,-2.6129716513743926,1.2005901086962762,-1.7073120796594001,0.022726286736088744,0.5332322833624558,-0.20329988562236567,0.22336667639978677,0.1976042411865453,0.5473625764779566,0.1540159595548737
1978-04-01,1.0392596213022793,0.47692563889150924,0.7215212893199757,0.7901285872194581,0.019424993403995623,1.0683921173579796,-2.286532232927273,0.7311578008324296,-1.2899220865700052,-0.02225889425252332,0.11814608472971717,-0.2656523818686532,-0.3121491314611052,-0.23613817851501576,0.21303222518319237,-0.3012169868996035
1978-05-01,0.5972730596075764,0.21900998804234412,0.5649462372434286,0.37644330054556824,-0.3205092303797611,0.6757671578066472,-2.552785663775841,0.3237952841098419,-1.4125006608793351,0.4705121735665817,0.7629997209311655,-0.4770302320331856,-0.5236896046500388,-0.5946323316295663,-0.07234559300883511,-0.5889273649920204
1978-06-01,0.20207108452884762,0.1432315651461125,0.5549645022373026,0.04449627440758038,-0.23222766305983517,0.11151552255460383,-2.663178828187592,-0.3033602889953876,-1.471301994290333,0.11769940273448153,1.1437534310445652,-0.29850532767570764,-0.5667599286037555,-0.6577918330546256,-0.569633692194786,-0.694235766851169
1978-07-01,0.14135864586640032,-0.027589462648969762,0.3628858096760299,0.23942856050994737,-0.3627724434970505,0.09121254247780364,-2.2253832482740727,-0.36257123655265194,-0.6040758297094652,-1.0105317520476436,0.8586786180662864,-0.43322446263807957,-0.43048150430568144,-0.7789109584068508,-0.04772778893857233,-0.29416789899224915
1978-08-01,-0.5214327376937798,-0.1422120553659584,0.10398387251173384,-0.08189858256760674,-0.331924117618171,-0.21185302741011297,-2.121888691825316,-0.3413743097477742,-0.2647958578168648,-1.4155633220208101,0.05033014230771175,-0.3175137731451098,-0.5229288318906977,-1.098267625786571,-0.018036480920420546,-0.3243403924536844
1978-09-01,-0.7158217550563307,-0.45796311842558135,0.1298465626008845,-0.09023772433568034,0.043016351388700996,-0.15382372212158907,-2.2404002096109026,-0.5784849537901449,-0.3319458560010789,-1.2718854321941326,0.3292120821265134,-0.23935221520937,-0.5273370957179069,-1.1426128352143903,-0.13876485826631985,-0.6986827647916177
1978-10-01,-0.6467750087155794,-0.24218275571436412,0.2164527055219747,-0.4330491724894891,0.043691375572245485,-0.1474526180224111,-2.119180462209974,-0.7363967944873231,0.0023200242120608996,-1.1666447765136794,0.7516291154252569,-0.402105803000381,-0.4030928843318855,-0.9913692046106575,-0.04283766024468351,-0.7357489221693002
1978-11-01,-0.662526627303229,0.006851707850446667,0.25070039844348213,-0.639024376178803,-0.3135157161198744,-0.4191467992981189,-2.096214571518499,-0.8607466786952178,0.2872496202706038,-0.760971760288564,1.1015623030533404,-0.40075430007502705,-0.2744467159937411,-0.7397447134957752,-0.06490491295621183,-0.6392677978315836
1978-12-01,-0.8177479627627855,-0.40363189860312126,0.13834896995881232,-0.831842184915464,-0.3390262637214159,-0.5417443228321197,-2.1441237380625777,-0.8779188286162685,-0.10271161986582777,-0.7285030546567844,1.274145196136328,-0.43314459637564373,-0.10697332293026872,-0.4388068595619548,0.2972525709387869,-0.3528686429372762
1979-01-01,-1.0639348390808727,-0.4872113639723067,0.3716757209075323,-0.9616062816147453,-0.16709720328877306,-0.7179096233515582,-1.878258911509569,-0.8740088959212469,-0.03597400053982988,-0.5023381163872889,1.52095309978261,0.04938362974804481,-0.053017025013375414,-0.33591932168514055,-0.008868112298765737,-0.06901526031801952
1979-02-01,-1.1701449683116878,-0.66241823521654,0.38631826596249164,-0.8570140123319261,0.1235481294958625,-0.7276520409822004,-1.0812177608963727,-1.4352675088189584,-0.11788846585838257,-0.33032555433298016,1.2300160375547773,0.385426460193607,0.27085232931319025,0.10656218164731097,0.32387156723386124,0.1184923972466835
1979-03-01,-0.8968094012425659,-0.934020639587453,-0.026860825080453676,-0.6634431507769758,-0.04721070259247943,-0.6896492041173555,-0.708779838512016,-1.6442479845165638,-0.8143033622610543,-1.3625795314618498,0.6770187788837632,0.06104774537131306,0.21346571769175882,0.063737100115813,0.41456677675143316,0.0698489317299027
1979-04-01,-0.7141990835152625,-1.297572459772271,-0.2902536869973341,-0.07341058721152509,0.015236198752955146,-0.286327556119903,-0.2629221966048412,-0.9610820127533568,-0.9150559504951128,-1.688727743783958,0.797733539741105,-0.30676229281733247,0.026334563850997403,-0.03699985510884438,0.3074800044480544,0.2540909024199641
1979-05-01,-0.8307092008221156,-1.1379281550574718,-0.31490471470715,-0.14466992073714088,0.12871581827499137,-0.749320997254209,0.0042487433753756985,-0.703675240103859,-0.95771082476748,-1.2397152766645414,0.48242692379335483,-0.3901141267208176,0.17441453384166045,0.03393722723504579,0.021624355337178977,0.19638202446721567
1979-06-01,-0.8809847821983713,-1.0294151023104474,-0.307718343479659,-0.05941142097180144,0.14021586254570034,-0.7590890230021907,0.7711347508816091,-0.5873941408382214,-0.7193406636240844,-0.9430423380749328,0.5565115851980147,-0.3627613903059141,0.30550539821230377,0.04029996702149805,0.2914847473475885,0.024558011893044115
1979-07-01,-0.9862504679377915,-1.222836695643106,-0.2774617452074655,-0.08645782080237248,-0.08131595911111321,-0.881023340416241,1.333248458072209,-0.4511243215897116,-0.5995098526407382,-0.6325462162108436,0.3746811839557317,0.16352845175805994,0.08044332838803854,0.029255323865121696,0.7274022915995688,-0.15551190916399835
1979-08-01,-1.4216820713982328,-1.087826636731255,-0.517461696930201,-0.04034589952682173,0.13744863272344918,-0.7713746082451183,1.4999145913287952,-0.2071448519902305,-0.18593191069437628,-0.6260789521255586,0.6386216064292001,0.19424294567717296,0.3593295107872335,0.24488501209512534,0.6769116114487856,0.16632298222994812
1979-09-01,-1.4051038255299055,-0.6887071443642179,-0.7355781822485337,-0.15806037918455912,-0.08353824718506661,-0.580299544365159,1.6481324929497025,-0.18560279385845438,-0.12694839149284062,-0.5617910950713898,0.4698705498919917,0.21964135834299928,0.8039050142756387,0.6334902846831743,0.7498056321429472,0.42879093984315886
1979-10-01,-1.4278332091060626,-0.5186502424494633,-0.8504987168444564,-0.09370137022854662,-0.17535906443160507,-0.4902857290015792,1.7098676337649443,0.1660387571271006,-0.07188598311296639,-0.45863870894305114,0.5264604111972064,0.412524600882455,0.7217641565839037,0.3478881074131485,0.7333137559988774,0.34420629617372267
1979-11-01,-1.5820978830287802,-0.7838050619145028,-0.9323339972405877,0.1484284442649313,-0.11574684722566321,-0.5695863824311247,1.564830024713308,0.4535738639630916,-0.26659581279117067,-0.6614623588248785,0.6190648307473232,0.07184241869648218,0.7661680248824231,0.39858599828137775,0.6865861842651554,0.4177849327463334
1979-12-01,-1.6319442894944631,-1.0513522867972283,-1.3143898640557936,-0.1955892320717447,0.2439121556541765,-0.37603294349635324,1.7904889468296303,0.6125662300523689,-0.2366479883491712,-0.9474819730449795,0.6759623863173174,0.2219657523807215,0.7834214085474642,0.3621000814223273,1.0325792238662002,0.4039843386381705
1980-01-01,-1.6182137544154376,-1.1317409905308182,-1.0478589490923358,-0.2829274308137628,-0.014645288805443562,-0.5017908202107351,1.877990967972489,0.7865377904436969,0.03219260161140617,-0.5884691846844743,0.9677739934916552,0.3435055888727091,0.6520413338761167,0.2984454024533336,1.2311894848536802,0.44493931117129454
1980-02-01,-1.4273828246487752,-1.0522659277036162,-0.9843380924273333,-0.11672747337967229,0.22914166750966,-0.61794522954759,1.6674657428283441,0.8584790058125249,0.293695979948497,-0.3323915543993695,0.6378934909541981,0.3486099202502167,0.4157618894374423,0.3628699229589192,0.49370374667070094,0.3054945644806966
1980-03-01,-1.2525883632919097,-0.6844675781494022,-1.0954286759534235,-0.14095785683771714,0.393714835512573,-0.35595088539290387,1.1394409143422393,0.8187032158461451,0.777377755526855,0.2457320538248877,0.6155064515405297,0.35015037919020975,0.1603518855053935,0.19126631379462314,0.5343859436792624,0.1305869607902868
1980-04-01,-0.5557420823447313,-0.400632187789243,-1.3673729163683253,0.3986630087611966,0.16587561922135285,-0.3616827469269453,1.2080694555253353,0.6231307240774903,1.3451582089662302,0.4110130445287386,0.532037810336872,0.5820478215467362,0.4298640087805365,0.31675968519100556,0.7232999221102206,0.3148656306643443
1980-05-01,-0.36769448000639937,0.0849498188712085,-1.1356626703348396,0.41586347379880767,0.43877981518703957,-0.773869364476379,1.4152861755776238,0.8360659111894726,1.2247559000501291,-0.8960137249893115,0.27171324575889966,0.609336914899372,0.6550740539409264,0.4836193937484291,0.5212035113841109,0.3325194783389917
1980-06-01,-0.12412939327967475,0.40915108446951215,-0.8332063518994167,0.3925881015708281,0.46276033058946764,-0.5106429740224329,1.1591801584558907,0.7523873823692194,1.3542277365647017,-0.9740394348035979,0.6289871955756396,0.7329756260216532,0.6308985963400973,0.6177604037852086,0.9590416911264026,0.3222945948559432
1980-07-01,0.2348666224668525,0.3518817351289651,-0.581999041536296,0.186686170106373,0.5093351045953448,-0.47457240399708384,0.8899988211888739,1.19755905330202,1.1124709675145996,-0.4599573322302333,-0.058583529697332576,1.1654763791891383,0.32559203689300054,0.3120719239067611,0.7864574903829775,-0.08477157122135556
1980-08-01,0.2694506303487316,0.5882886623589197,-0.32549940460077714,0.3122188556831353,0.5645056755133738,-0.2492070556008582,0.7308555624333081,1.564977873316974,1.0511445915594075,0.03716766512707419,0.05549680811571728,0.8701724039620714,0.22558243173737932,0.12310964756596286,0.3997116682946916,-0.2342644543790099
1980-09-01,0.41791464134691103,0.6926127414537022,-0.11438711379156843,0.4884483337954266,0.4370664159898306,-0.21192302583453557,0.5275964969914119,1.5953677813130607,0.9422789360837679,0.4185239451963574,-0.21354636264719096,1.1784249203895145,-0.10584089189305634,-0.242933438437084,0.33237106609533607,-0.28352412628426116
1980-10-01,0.05133286239068815,0.9318801984147834,-0.4851669376518093,0.35613721604463927,0.34635929853299147,-0.1609534528801499,-0.056287485056464526,1.5838527186787332,0.6320529489116039,0.0688240105210243,-0.2828260072459626,0.952800848780625,-0.08726128642639128,-0.38831211200614363,0.19466864399877537,-0.18388076876560147
1980-11-01,0.24641694718613819,1.1826559529692229,-0.6435830511356483,0.30700904104333676,0.3844731442836795,-0.08933428565222151,-0.08238985871244793,1.8700139918402945,0.9030333057838895,0.013187105820047642,-0.3089408579662956,0.9811741923172129,-0.04017194720690059,-0.3275714298969185,0.2916585899128054,-0.17824043349877505
1980-12-01,0.5373759654077641,1.2741525354361753,-0.8035260442632558,0.371129565407893,0.5171615405471923,-0.1513442493787651,-0.4110412655177095,1.7680233040702868,0.8432608133975235,0.43242429242862296,-0.19595332878713648,1.1693290638333345,-0.09215113057077404,-0.32506400081120873,0.25793298402101833,-0.16477586360093954
1981-01-01,0.6048596824115391,1.3064936931959135,-1.1478381976068155,0.5406975886699008,0.8199226676373101,-0.1393181128480834,-0.36092482011907684,1.6495719039804124,0.9326780673401761,0.2889516158049445,-0.8182339403689028,1.5012895478973898,-0.4347907609813703,-0.46602344300289317,-0.14085643938606704,-0.5821684471225873
1981-02-01,0.746413853651422,1.4983916685491243,-1.064498198289473,0.5078141533253455,1.0096253055713962,-0.23280241870667956,-0.7768820760457512,1.1953864797881852,1.052850571338555,0.4132339809945646,-1.1161551637299325,1.5259466712078242,-0.827358635145079,-0.8245189508915118,-0.1292800338640496,-0.9484049086880793
1981-03-01,0.47448878174968656,1.3657177722919942,-0.7583745165117037,0.09832543398500335,1.0049256501470902,-0.3386800022993236,-0.5969015640862307,0.4111923487124378,0.7850067285031411,0.5135022708040564,-1.1965085753414717,1.175760921923198,-0.4925570028223731,-0.3932800536059135,-0.3327454065744278,-0.7011427465236612
1981-04-01,0.578904730806259,1.4303893123150535,-0.47932930438034954,-0.004697570522645786,0.37841373850718624,-0.6496919892171386,-0.3338327702585506,-0.32776544914500927,0.7836637196566186,0.7479170308480402,-0.6126738790507896,0.7491844827021037,-0.3384566872778951,-0.3245015566369834,-0.10552793544445964,-0.6687686380800044
1981-05-01,0.45944900379358544,1.1051200723780419,-0.8522228608683188,0.17798768050800096,0.17780240809231052,-0.6962360357630453,-0.22067518724871935,-0.31059866794654406,0.7020855392068688,1.157047399448398,-0.45760433281611756,0.8553664176799015,-0.1569858852983091,-0.06472305818355727,0.3292537176209826,-0.5930116378570103
1981-06-01,0.3073780118303398,0.8577675958587574,-0.7576992468959132,0.49953906908379014,0.10083088077668874,0.05138241842570719,-0.4034591165603934,-1.1439321764963275,0.8111842111050616,1.8503342025140284,-0.816012342992106,1.1655197113161584,-0.009765345511881435,-0.22435483226839043,0.34155981780652844,-0.43085012152520835
1981-07-01,0.31748354238035253,1.302531539063202,-0.45346109244350724,0.5767238479058965,0.024465585101750287,0.2916742778955856,-0.47963101609477476,-1.59641582555707,0.40663817270577435,1.9602759308912932,-0.9089376800602115,1.280800176761046,-0.2040145546424483,-0.4013354622086694,-0.5012943526126219,-0.5095651900476028
1981-08-01,0.32250203260059523,1.5622151149804742,-0.4979396826108063,0.7891754233592051,-0.195598323010691,0.3985006585701627,-0.2981787185084847,-1.9053529728920187,0.43725390133102576,1.7731633444805006,-0.14585009451389336,1.1417809112924617,-0.11839751317901885,-0.259445233134794,-0.5134764136193135,-0.545403938837707
1981-09-01,0.4415877393839861,1.2612726456341739,-0.5202920399750501,0.7948914394884021,-0.4060906616214911,0.7242745323830795,-0.29765457087086516,-2.377161892288278,0.3513173123131278,1.583103515846825,-0.27435142501262183,0.6388587559048534,-0.08334260055198828,-0.3517966686475896,0.32469014531393287,-0.4487992918806225
1981-10-01,0.44255206854689816,1.058251143387618,-0.48590468532178044,0.7736141323349661,-0.224360818865087,0.44605853618375724,-0.3433455080551218,-2.5050296830290963,0.2571194040976596,1.5415567330472066,-0.6599191922761922,0.40211457202622813,-0.3071156545939509,-0.45881060413134533,0.222152276089056,-0.4650484509110571
1981-11-01,0.3452835447827631,1.1672033870928433,-0.6038295245696776,1.3214068644042096,-0.508459250637452,0.28577773870343726,-0.480521708965262,-2.6310122927198085,0.18229896568455503,1.7540633282768776,-0.8036895164866749,0.45330389264140664,-0.4762082141573326,-0.4704712946226073,0.2019695228217553,-0.5385733521904371
1981-12-01,0.3178127188490178,1.203544170755036,-0.6641473404290215,1.884875698776305,-0.5697840372008635,0.16083980622892172,-0.31949202173464497,-2.307123547700127,-0.11877767987675712,1.9825103282689358,-0.8289084823976285,0.33639466503021254,-0.47626613898191267,-0.5762292684531123,-0.08992642728195838,-0.4835352041324766
1982-01-01,0.37398361398322144,1.0602391166102516,-0.8055413609009952,2.3235636325856057,-0.6846185669325904,0.03385374064215835,-0.4091052065019673,-2.7663298443293147,0.03777992409565163,1.5924395128621847,-1.2575718637754263,0.17079919823869832,-0.3402690370238963,-0.37496003661892763,0.045424225204155476,-0.2687332835827142
1982-02-01,0.45594728694089093,0.7874999795336677,-0.7786107604774272,2.342136989369417,-0.6185777134597464,-0.0704600659189434,-0.1482524661250266,-2.7417309745584246,-0.13555528328919872,1.492221908557165,-1.1018605149820293,0.18580207730954298,-0.19362171979499085,-0.25496483389752156,0.25826170676050925,-0.2422673872889811
1982-03-01,0.4585216683839093,0.36652640199588804,-0.8176751572682217,1.6938447719108418,-0.5668358342663248,-0.11640660584840933,-0.15093367367881588,-2.19897094494967,-0.7964455931295851,1.3620247490598705,-0.6881255439561307,0.3342751732147727,-0.12441717997074082,-0.27480378811945694,0.07701151897898677,-0.040009479315304096
1982-04-01,0.02572130138458133,0.1658339201675723,-0.9014618751178689,1.354675584193882,-0.4661135824183074,0.33040159043921413,-0.04163492352844506,-1.8331656188456313,-1.1773673943533212,0.7004454204005741,-0.1357714589775934,-0.11688558550678643,0.33651682114821113,0.05023217149463831,-0.017843864216387804,0.41550175389788047
1982-05-01,-0.20366431424019749,-0.16701970171228686,-0.7619566173437079,1.2903516157464523,-0.335350308819811,0.6730635096517801,0.11134370926819737,-1.9218904066816485,-1.2899618510283877,0.3470565390095682,0.1400384070149341,-0.45147139014271687,0.6077657995938259,0.31677009280565105,0.3205163740579441,0.6666909858008152
1982-06-01,-0.06672691434868284,-0.2343083579487674,-0.6437059672410451,0.49071068150179953,0.18627542294429816,0.8105707159346677,0.3221884383548405,-1.5995730646683741,-1.2099717183027534,-0.2987967230211346,-0.34216389818338433,-0.5529892394148617,0.7400388471840161,0.549814002463014,0.21567510005331464,0.853661889209028
1982-07-01,-0.3552009963167261,-0.35978343665697715,-0.4909079710277119,-0.4483215118150217,0.2293593847462609,1.1553514548645871,0.6402192731707667,-1.544800355497674,-0.7719256776666382,-0.8318781214850883,-0.4826196883406913,-0.7244934519111536,0.8621876549145695,0.8517275357995523,0.3831031021899953,0.9030379616275656
1982-08-01,-0.6434657409247324,-0.25176822625356127,-0.27667441662321224,-0.4998508494875856,-0.2866572508248788,1.2570393873853398,0.7716116701898036,-1.3265548022413036,-0.6096774973466013,-1.0346623384309612,-0.08569147785366267,-1.0002875650666616,1.257034919574919,1.331736838658722,0.4510767177435309,1.2297471531634971
1982-09-01,-0.8998206272094554,-0.5780094422031118,0.12166929673271437,-0.5999849097137285,-0.2970118827529253,1.0452738639373271,0.7834062452631668,-1.1277853039811987,-0.7389401270757346,-0.5990451111431091,-0.2312668716296986,-0.6954742406482604,1.8075517414748583,1.8051031273244509,1.5273642498834687,1.537550369259383
1982-10-01,-0.7534083729176396,-0.7885154733721266,0.19960583462794085,-1.0497692261606726,-0.0030701927031832814,0.9442438487910995,0.9388016432609922,-0.9825891954346334,-0.6874420810017775,-0.24086773957444704,-0.2560169801550548,-0.7877520696425385,2.5558826727473307,2.476042582405595,1.6691925977277673,2.078592218901023
1982-11-01,-0.64660679609513,-0.7874886939888379,0.13489754004898416,-1.2947412551307658,-0.4511882721115434,0.9154718894051843,0.9733102878501713,-0.9158678508516939,-1.1329197120893173,-0.5066866539909985,-0.03996339821421432,-0.8812295879435057,2.9739595394654095,2.9744459833101415,1.9940538754421586,2.475730201342047
1982-12-01,-0.44345629548474585,-0.8015640334800658,0.29505690956128927,-1.3799487250540339,-0.5777448560309606,0.8472933261031685,1.2045304755353232,-0.968645966409439,-0.9232989049316729,-1.0160160711187034,-0.05262271774601779,-1.1410300817668217,3.0225316447932573,3.070814437005429,1.827700100711375,2.5746499426639082
1983-01-01,-0.38184630792115903,-0.9004277006924957,0.41388265592948364,-1.306535313647822,-0.47595638314876065,0.7740122146661049,1.3222272745789398,-0.6421745471799836,-0.7074869455168348,-1.0820036181363788,0.08573673702687777,-0.9526667527856172,2.9373756247799987,2.895944003321135,1.7012295823832826,2.6139830950607488
