,HadGEM3-GC31-HH_CTRL,HadGEM3-GC31-HH_HIST-FUT,EC-Earth3P-HR_CTRL,EC-Earth3P-HR_HIST-FUT,CNRM-CM6-1-HR_CTRL,CNRM-CM6-1-HR_HIST-FUT,CMCC-CM2-VHR4_CTRL,CMCC-CM2-VHR4_HIST-FUT,MPI-ESM1-2-HR_CTRL,MPI-ESM1-2-HR_HIST-FUT,MPI-ESM1-2-XR_CTRL,MPI-ESM1-2-XR_HIST-FUT
2015-11-01,-0.7399640816752877,-0.5988553687412077,-1.2670727531710568,-1.341517061456871,-0.04762646016214491,0.40786662631277587,0.23222619440137376,-1.253327368771937,-0.11805842654257631,0.5088846069822605,0.7665016674372066,0.26541045626611803
2015-12-01,-1.1033889283996847,-0.6306367082576686,-1.3668163182059851,-1.4557482765531,0.005131395755988004,0.5741348492824544,0.23793008067027252,-1.1791168362885627,-0.3176640118850738,0.1697246005038821,1.0855636131782,0.49979710196271243
2016-01-01,-1.0603961849233905,-0.6842048485975134,-1.1296912099410052,-1.6001489649168972,0.005602732281122687,0.528136023443877,0.40328361788279776,-1.1288045858053815,-0.14326751812349192,0.13645742218441861,1.0908257866339932,0.7165702015090155
2016-02-01,-1.130272196241315,-0.5677957333388107,-0.8945899347775179,-1.5403649734509925,-0.012587662111785523,0.16178898700621833,0.23733858412595765,-1.485022038480409,-0.08785240617460338,-0.14369152773959365,0.9308070347347047,0.4854712260951567
2016-03-01,-1.1227049588512967,-0.8199141198261458,-0.781654843513669,-1.0690159476405174,0.109599249862421,0.29430057485681965,-0.1031824140778431,-1.563092163286683,-0.29174663700936765,0.13180145784998037,1.0230001377555993,0.30386219758974664
2016-04-01,-0.5405661143277731,-0.6368553548257447,-0.6488597697949624,-0.9662240877696845,0.33442577624831066,0.17988693536596764,-0.09553197760196695,-1.3277372319879408,-0.4613880071004078,0.3032546355114936,0.6367355234584341,0.3367027087807413
2016-05-01,-0.3622292856524295,-0.438565493825414,-0.617652375073097,-0.7674001436428006,0.34705977189723514,0.2075932834333656,-0.42183184920113215,-1.3157206268798909,-0.22967080947391316,0.3038448836023003,0.8013211936349548,0.09314410975516166
2016-06-01,-0.19767971244022228,-0.16594805732292275,-0.6305980878275649,-0.6422484867840504,0.6797372467666347,0.2906922752935715,-0.5339920537141636,-0.7458266816310521,0.14534498917469346,-0.3547558484744308,0.9966600968706809,0.07708771926927431
2016-07-01,-0.159792310958261,-0.0954320440283664,-0.36489896976160335,-0.33195365713452385,0.7904376295948606,0.6112633045173348,-0.6722414945135277,-0.43647162176243937,0.5012813728489167,-0.47819587083422527,0.8628463093189759,-0.06340475225192253
2016-08-01,-0.14603083178206083,-0.1935688702133719,-0.4846527705007903,-0.3223434105704214,0.8147069330774613,0.590411641680445,-0.8519464839327043,-0.03205995235075773,0.5164748670907992,-0.5852803418245335,0.46003945719970246,-0.06472122069829027
2016-09-01,0.06220579453825512,-0.5307879850076934,-0.47544999245293923,-0.3259238877912699,0.7160874024350914,0.8137527609499735,-0.9841637557886187,0.2790019514605286,0.5385345091712866,-0.3679519856473668,0.24877469659823043,-0.3994632759692072
2016-10-01,0.09389320982395495,-0.3171296870231972,-0.6573923265050996,-0.47606214910660605,0.9468649815122239,1.3017041641048617,-1.0240755845492127,0.3939871341942261,0.7721081274934954,-0.2694274161174549,0.5324577944288476,-0.15481039673537603
2016-11-01,0.44600433521908767,-0.11747652820467754,-0.665735752799171,-0.512651273249433,1.1655213794843136,1.6158408893902518,-0.9149680437978213,0.5503213450463105,1.052634967466541,-0.1536757570442133,0.5512869860593882,-0.08703891843309955
2016-12-01,0.6500119460632158,-0.14308890274340524,-0.8357386002385995,-0.6932001445846565,1.3928642764528907,1.9013580909593528,-1.11738903028073,0.6661942031265778,1.2744113523201175,-0.039190855010429064,0.7305181316130529,0.07572564823741951
2017-01-01,0.9799580622158103,-0.11987586531228729,-0.8751317910555855,-0.4369231594215077,1.4639019292546238,1.8585124084968931,-1.4496723199729382,0.9015978312082734,1.0273440249454855,-0.07444654449107915,0.8995077825870537,-0.21689035436501525
2017-02-01,1.3435665211894041,-0.08314752254001814,-0.775184283990741,-0.37880342533596756,1.3436646980119056,1.1350932318525793,-0.8663429116211708,0.9098908352253315,1.27972034714071,-0.4305684375158287,0.46315250756801934,-0.06118354104887818
2017-03-01,1.231203394046781,0.2414127610665171,-0.7132377055316929,-0.11921410477461233,0.9080898312975169,0.6807693934530614,-0.7811580422346237,1.0620403098868723,1.4578266791465049,-0.3856178205989021,0.22697805231011703,-0.08662433039924497
2017-04-01,0.9794151861158203,0.20056355455855848,-0.7492732723597219,0.21065908609358372,0.3880832672597825,0.5615666414281405,-0.95145304817009,0.3485171070157031,1.5314141176613927,-0.1344974206871723,0.30776693487645845,-0.03944909174060489
2017-05-01,1.1229808265142256,0.23393053577142497,-0.8212621158497885,0.13797896610236554,0.13155860756302737,0.6325105775899564,-0.8855840360350653,0.9114867146204907,1.6497549578730601,-0.3217345808446375,0.49885484146192205,-0.2623923451952395
2017-06-01,0.9478394840188615,0.04965782417052186,-0.6912038385969848,0.09429867644296183,-0.5744670406792315,0.6670490479628847,-0.7901169344195669,1.2324861584057882,1.6428998989192345,-0.7170539474938933,1.12931297245698,-0.04086165885986455
2017-07-01,0.8824826247673262,-0.028549472421055485,-0.5531624595071908,0.06871475035914282,-0.7906344433232022,-0.8057341445244505,-0.7728732241017768,1.5621769758134085,1.7981033122160779,-0.3549875150851375,1.3739480146756697,-0.03880673988230966
2017-08-01,1.2008975097714205,-0.32437521294912053,-0.6247012733049684,0.10367679370731557,-0.5134390174687622,-0.7297682425580472,-0.5020012976780427,1.7439715163045229,1.9998408843313875,-0.2516197544637623,0.7562954680228932,-0.2922846757577203
2017-09-01,1.1449312716571394,0.12170356986095127,-0.6193274992573597,0.08218237207808468,-0.27969671071443064,-0.746331528226017,-0.6885988682896742,1.6132194005325973,1.7248928226440747,0.035066629781494024,0.702917045194192,0.14329999639031546
2017-10-01,1.2128847102722744,0.031117686288990806,-0.622263917202094,0.09503257863944899,-0.6620540061444019,-0.6982406407727247,-0.7215570196305943,1.7944186740647368,2.027037505921924,-0.1443729269216951,0.31890880697461144,-0.02088697690681616
2017-11-01,1.2027186985066802,0.07837687604080838,-0.7394557911105678,0.06455635212464306,-0.38392920558547977,-0.7141017209450234,-0.5555674611859203,2.056139215096663,2.483282235703975,0.14508306404684848,0.7707174831888056,-0.2107875621071858
2017-12-01,1.4255089253096993,0.15934892777239681,-0.9655620991226995,0.13073815941907424,-0.31457043082818215,-0.6522729000084707,-0.5454699600530503,2.0319166818619148,2.8161571300798087,0.13098089485263725,1.059189228059066,-0.5786507213769827
2018-01-01,1.4397843148324112,0.31175549450209783,-0.9695623386586741,-0.14614841130272058,-0.1389813259146132,-0.6142466705135894,-0.34245179355484356,2.1656720048422997,2.939400571582443,0.4752370565304697,0.7339301088517436,-0.6576754901374874
2018-02-01,1.3194704864871332,0.4315497524059711,-0.5985241182564179,-0.506774906577888,-0.6741842398098558,-0.42330102495342453,-0.2941480927943881,2.3019473328079045,2.95928411432271,0.8238003328491283,0.6607565665652335,-0.7200667163781022
2018-03-01,1.11395260833834,0.7045989539325166,-0.34182214606835465,-0.9314506734952763,-0.28378288092214154,-0.7133258115389698,0.04373313640382765,2.2985091660814443,2.721663379324485,1.1041114249365562,0.37707549892574554,-0.642315970324477
2018-04-01,0.6979225788915219,0.452442468702218,-0.09887437051310002,-0.6142587666775287,-0.05029299439238776,-1.0945208899690393,0.36721043073694914,2.2088942205075983,2.0821667506868433,1.3006483270256821,0.5313355714434497,-0.017176915919848428
2018-05-01,0.10741650305901612,0.22592097963873778,-0.35794728217821026,-0.5644869942872326,-0.07395303288376028,-0.8968627406511319,0.6314254674019336,2.4017605653124203,2.877761720300166,1.051311403255179,0.5580786851558148,0.3384449008815097
2018-06-01,-0.6811545052273695,-0.05393495937410607,0.16868452427784542,-0.271085139645097,-0.16034097098026778,-0.6294140640862441,0.9839117504193604,2.7774683244180185,3.1084107783516077,0.9415837386773029,0.6049250640682012,0.20833344404621482
2018-07-01,-0.8284764100038273,-0.2728155463270861,0.32724037743103684,-0.1377593739062803,-0.4397216877339171,-0.7865570484146801,1.1946685608646113,2.527015515023261,2.595392602232141,0.5605426927386679,0.6233829661672015,0.5757044008199268
2018-08-01,-0.9938168675587215,0.2397832251844602,0.6012351795359372,-0.13083815263755033,-0.09414155698658,-0.5848860090298436,1.6589509464695245,2.4914137862239256,1.8356977869231785,0.28007401658716313,0.47702688524527526,0.6307592798122441
2018-09-01,-1.0597791594793544,0.41090118401152165,0.6576464898472496,0.0987076342147873,0.010885929856585227,-0.8884326797575541,1.6958532189966204,1.8522567927948277,1.1163682413008993,0.47597415210332367,0.49610479853835504,0.4208025013142109
2018-10-01,-0.7514641729940387,0.3623542425780758,1.087108820914144,0.001279168956665675,0.24161373617781315,-0.6085118055632637,1.671830428189968,1.2912238659483648,-0.06379249862110996,0.2535565440835671,0.48286560973400316,0.2396189051918907
2018-11-01,-0.8256510549994156,0.47128792459133706,1.1961697256373547,0.3500365936538563,0.6968086874742287,-0.4980744900019212,1.7592518991685215,0.954675625523155,0.32231645825231314,0.14333245721056054,0.6624749992074809,0.27195487354956355
2018-12-01,-1.0337597820921811,0.481247862081385,1.0469526320307214,0.46477880685114803,0.7273164577518155,-0.46267054108658884,1.893176789435102,1.004901496583087,0.49029841946114716,0.5337465331026474,0.9492427422525124,0.12034679282145501
2019-01-01,-1.0096162393004007,0.6612611498539368,0.906173672702526,0.8078147961215593,0.7033798703361975,-0.30758128628943493,2.044487495386155,0.8696932642480343,0.23791668051451637,0.7777469503471779,0.8755743393369412,0.2672238179679402
2019-02-01,-0.6244661640448114,0.5643823204358785,0.584250014274169,0.8950334421536098,0.5197068461664638,0.310230757408197,2.0843038836162884,0.23178552538422922,-0.3235300624735402,1.2358174191496232,0.4459738294790804,0.3649347819337536
2019-03-01,-0.3450677867212841,0.6942624564927856,0.34934341278065995,1.0054442003443833,0.5872262648624185,0.5492669737418543,1.459763804104714,0.08576138433823007,-0.14384717831443425,1.0778661540511858,0.25822899770327756,0.5747490249042507
2019-04-01,-0.674151130744847,0.735976583037329,0.21805550974416316,0.662694104887128,0.3412759724185067,0.5761555356149328,1.0663004275851469,0.32964011432850987,-0.7218490336114238,1.2429102800831437,0.18861651800698453,0.6390124237443805
2019-05-01,-0.47592031701272586,0.7437142423299654,0.2095757716426916,0.9907205822341276,0.3517021674949043,0.885196188439145,0.7583205654711525,-1.1407263921171873,-0.804862592563327,1.581529987952022,0.24365265908983116,0.36764397410154787
2019-06-01,0.03606896109219067,0.8985487453609197,0.13653375088048092,1.3026508364229752,0.3194624772400671,1.693541414031152,-0.3474192437990659,-2.1623549130555264,-0.7182608451326887,1.4786718701752393,0.40124214788303253,0.5215591049822177
2019-07-01,-0.19248315558318915,0.7038897998628466,-0.24278078186720978,1.5726455026170485,0.44060620993551214,2.079108085826181,-0.8195500076451036,-2.223769862497382,-0.8974607705594849,1.063998285048441,0.6154793909625006,0.7861831203063819
2019-08-01,-0.16081591663234399,0.3267228416690902,-0.7314391696887281,1.8769329244262936,0.7551714793055563,2.275496390296371,-0.9689447691226344,-2.404860414379736,-1.0875965824435112,0.3867058721081204,0.3052055756166498,0.8932914451227842
2019-09-01,-0.09721346872375121,-0.016473645972003004,-0.3174251345235219,1.6963406340241036,0.6341379452249728,2.09468744347817,-0.7812247929571653,-2.0491151355877992,-0.8527933208691446,-0.060758912809737685,0.5788241584373751,1.0883634832359599
2019-10-01,0.13192604521034643,-0.27485898533478587,-0.06327907057209119,1.9047366526797656,0.4778926595268621,1.7144699837171342,-0.8190735362832396,-2.115193429527327,-1.0355634365687925,-0.10646624747656722,0.3893744603878019,0.7672072878702102
2019-11-01,0.04892884634736117,-0.26132377027061193,-0.24763891499286958,1.9686956242834077,0.2991170234539655,1.969818124290393,-0.9350143487295346,-2.3318565792989263,-1.3512930833131753,-0.48042495508529903,0.18780251861602554,0.47829957370043585
2019-12-01,-0.0029399236872620503,-0.4791771817139645,-0.07708033733670384,2.0943491810906227,0.13322712478292426,1.5900684429728291,-1.2150568345446484,-2.645546408409992,-1.4225809118240074,-0.5481874059508611,0.4028549468192258,0.6101923969994488
2020-01-01,-0.25151677037401465,-0.3246191358743345,-0.026653210452705522,2.1773190825114987,-0.07451150097245382,1.3501522880607406,-1.2208561706204786,-2.6197947946215976,-0.9085732185365581,-0.697319599297863,0.44210916871094436,0.6193235829223124
2020-02-01,-0.3796894400932633,-0.3243773096209612,-0.14633941536960846,1.7597944236389351,-0.3809804348268097,1.2759317758590296,-0.971689627617751,-2.7407392073214303,-0.993067596446764,-0.3997976317405271,0.3496008548331652,0.8822830176673734
2020-03-01,-0.2225354677813268,-0.1622651460037132,-0.21326603641951075,1.1124900261374704,-0.36512771866377636,0.7608393580914485,-0.9697946243693549,-2.172008591425938,-0.6760839574862691,0.27821080256542724,0.040900519885683516,0.6566349988026201
2020-04-01,-0.2772660182763857,0.3275797171543247,-0.0626830610344678,1.0154666740813751,0.14312154547037778,0.42943562296342747,-0.9074654219308897,-1.8872473875688545,-0.6726671916058523,-0.24413810895592447,-0.04698907043904034,0.22147627213993157
2020-05-01,-0.774452224984069,0.06471960110075313,-0.5074835208238205,0.27972494073223664,-0.05781424011539042,0.354603164142786,-0.9110052606979834,-1.702113911991317,-0.4715567904447271,-0.44864040586259535,0.31835494787482993,0.47455974933495004
2020-06-01,-0.5169119356178992,0.14665001833521227,-0.24265829737829944,0.03965293778216255,-0.1991061403499939,-0.9552781130807242,-0.5509754255252999,-1.5758768646103594,-0.983142373391843,-1.3589460456820341,0.8272039986525598,0.5977855028495486
2020-07-01,-0.6092632172991926,0.2706308395839221,-0.245187416746137,-0.5859764754838581,-0.18381473505457735,-1.189407450541663,-0.38501016111993847,-1.4067390767588643,-1.0947963532992524,-1.8670867749900786,0.7329788255349851,0.20272021375537902
2020-08-01,-0.29439902271096785,0.2486680145649902,-0.48720868383454174,-0.775510196529196,-0.004516258333409216,-1.300573825775911,-0.3472295205337091,-1.00503521106266,-0.8266862893080035,-1.7017977277867842,0.3816214988759607,0.3238812349947559
2020-09-01,-0.11965735798844954,0.0608300088356211,-0.67939156823035,-0.8600171518345984,0.331457960778975,-1.7444519353578758,-0.21470767685868028,-0.850725522384181,-0.3757244404280435,-1.6688845533650754,0.35770117103166355,0.5779963985269208
2020-10-01,-0.36206982616013667,-0.06692033646046797,-0.6144472521935295,-1.27545297752463,0.1362118312552687,-1.286918081193554,0.09736882089795872,-0.764739886166952,-0.3970436126679981,-1.519744683884492,0.4987633362227507,0.27650633120454415
2020-11-01,-0.30872490030263267,-0.09705124790911226,-0.7776395296369464,-1.403927215086779,0.10693022406435851,-1.553143156142242,0.40514529361808216,-0.5571505123090549,-0.5955401451780504,-1.3861654683242501,0.15384748931496278,0.32570237292266235
2020-12-01,-0.22856926880213968,-0.14961216392433188,-0.7128730280993006,-1.7099526691601412,0.029769841244696286,-1.3952792371832952,0.7208166863564816,-0.46156171534019413,-0.8429811645060328,-1.3568426586537432,0.14171595984018934,0.551909049138273
2021-01-01,-0.13200001113571985,-0.3293023949527423,-0.7104385109144516,-2.004954539214612,0.1700536202290974,-1.4179469169813048,1.0265915315160865,-0.6188799419798986,-0.5606783538803602,-1.3480462062424676,-0.054556547823673765,0.42475902100228374
2021-02-01,-0.37788753830162497,-0.7026217272221709,-0.5066843354505333,-1.4349627559394682,0.2621255065060632,-1.1914516539548403,1.1463929222661946,-0.41604519815717794,0.16596899864578313,-1.323961058092212,0.20584458601526068,0.631259128808024
2021-03-01,-0.4152498178517941,-0.5439776345503085,-0.2988270585309505,-0.7113891745482729,0.5365597280397488,-1.20379021626896,1.28143634133605,-0.2948641491785507,-0.24356907470495434,-1.2347354083100635,0.3576563356605677,0.595607862283261
2021-04-01,-0.058859811486347564,-1.0272189262927305,-0.04109796591817814,-0.1762313737245081,0.05767551443186719,-0.3835990254212262,1.0634338568383404,-0.2266762001681428,-0.395394054419488,-1.1695852943979979,0.6521124855622171,0.516053142042933
2021-05-01,0.4807379890206799,-0.8428723655700483,-0.17960633442481858,-0.15524623746971944,0.19820320410606088,-0.6038195107463117,1.3379008477605545,0.10264705723222109,-1.2278107635734343,-0.19906560330675352,0.7074233287989152,0.7573387873976363
2021-06-01,0.6053710565210885,-0.7344157947392727,-0.15734797338631792,-0.42009754805408506,0.3308727703919716,-0.9611516378053373,1.9254684369632429,0.37619224486641967,-1.6463453005030588,-0.44046473128357994,0.1631762692254152,0.544487452397152
2021-07-01,1.0389848648093531,-1.1045283225532405,-0.12819701864108787,-0.4599836978078586,0.7785963361456861,-0.6417166001711835,2.1998308159707283,0.7439752623310584,-0.9158090042148933,-0.9717088976078433,-0.07150180777937178,0.5602585876648879
2021-08-01,1.0765124887201656,-1.1426715369313933,0.09770720389912285,-0.5266658289465145,0.7714707043113929,-0.5734052545388366,2.1300001890993383,1.0643952992819214,-0.5348867978714671,-1.5560283868977007,-0.07289409151731623,0.3337860734592164
2021-09-01,1.160312074899332,-0.8711319080867883,-0.26784158592203444,-0.5939511487720427,0.9700718570672909,-0.3433572603084603,1.9272973332996115,1.3190875110890952,-0.2916378630019027,-1.3745162023865922,-0.1566966496339382,-0.060130079092559414
2021-10-01,1.4792396043031517,-1.0127805924777056,-0.5406115087563351,-0.9501625974207557,0.7579327229171283,-0.45465667396506854,1.9968925506354156,1.1994041771664627,-0.6562654571069887,-1.3562487300551067,-0.1685464087694589,0.026747511275449568
2021-11-01,1.4423498930250767,-1.2220013346041765,-0.5333335897034234,-0.7001011802308776,0.819344600886538,-0.769139368371769,2.0698061246226365,1.312303428876386,-0.8097514043749194,-1.4446156067973923,-0.6476356457498774,0.310367156644915
2021-12-01,1.7595399560875287,-1.214354409697716,-0.4226264955839965,-0.7691831442041364,0.7636317370375141,-0.6148246075261441,2.117304142556466,1.2349773832987698,-1.0850884906289926,-1.7600350940364666,-0.7226767125101536,0.6420830574965051
2022-01-01,1.8678088421725705,-1.0604053279497054,-0.5174707844680678,-0.9305543206191654,0.7431403683342802,-0.009929424703208584,1.9669003714886801,1.5453726605089224,-1.1171301460808982,-1.4740819137155554,-0.9455345137996242,0.8655860454502482
2022-02-01,1.8839424860584466,-0.5408039314116296,-0.45605754453406105,-0.8206635090122435,0.8010268274062516,0.14646712157859104,2.0018544363710657,1.7976103466369804,-0.8277985208458007,-0.8980320760901934,-0.9402589528222113,0.8091435865071666
2022-03-01,1.2968170587199719,-0.9012133750862102,0.05551788213332677,-0.5127467343747765,0.5630327185257211,0.3336144505167361,2.021228953437669,1.8863833320948322,-0.4635378963388571,-1.2801606889978685,-0.2617280768953849,0.9425866229161329
2022-04-01,0.9914526077290956,-0.45637396869924574,0.42225534798742537,-0.25799060267813384,0.5375853655463576,0.46456520847737987,1.937966732373034,1.6410916121911803,-0.23732209429173512,-1.3827756994393776,-0.06571643141229873,0.7441320982897172
2022-05-01,0.805138580035123,-0.4969196172481817,0.37187975558966907,-0.16763194536119344,0.6573559959694065,0.33480014100786143,2.266649269754867,1.6426880979094045,-0.41821497511941713,-1.6623086036678538,-0.7291209449894931,0.7753202672739993
2022-06-01,0.5442723575528465,-0.5597746921820022,0.06563744790550954,0.07326627422453116,0.7884812995623871,0.22180172093502473,2.793125237374166,1.6612890052539102,-0.3837123531914201,-1.4339782458285164,-0.7577518618715404,1.1557230129868281
2022-07-01,-0.020615327397912185,-0.514201166850651,-0.005335534145064627,0.3855317404908063,0.594089934349064,0.5067068225897196,2.6379236984077417,1.7274075642299793,-0.459904148948724,-1.4477539972106888,-0.4876364592503268,0.8357752815999274
2022-08-01,-0.30488131040241784,-0.1626128125771612,0.14674893267972405,0.8813770578769671,0.526571389056066,0.2804462122942038,2.249398168296697,1.491321098898891,-0.3532798061752835,-1.0337643496697322,0.00028744700583802947,0.7485673079590038
2022-09-01,-0.4618269216557749,-0.3122741900656618,0.1447792061878803,1.1930862862284326,0.6202097144499781,0.09708826872169621,1.8080306917710762,1.3650989988087074,-0.25477876357161483,-0.7655618967994404,-0.23284123048172814,0.5661687622235962
2022-10-01,-0.354242557688546,-0.46325094169261827,0.15873326674541585,1.3366528816809753,0.20902120615481404,0.026094831271569818,1.4976827442679288,1.0990090480626244,0.16840845898301113,-0.7621925230719959,-0.26309802279347455,-0.039402422207591284
2022-11-01,-0.49209464109363793,-0.47972920028635885,0.04921270308016923,1.6500939077952763,0.49025046555971996,0.27574055826640365,1.60951083378341,0.9517955339613902,0.2514453185068981,-0.6605275180614317,-0.407275072970366,-0.12186590918542597
2022-12-01,-0.7683001777612849,-0.13706422197408868,0.21352849037352964,2.2570581539023644,1.0917919937733567,0.08347520466779403,1.5813358019287882,0.7275379668288433,-0.0008584120132416443,-0.9793454060948859,-0.12510004729753832,-0.20798751953856287
2023-01-01,-0.8907862818465183,-0.2913563039441848,0.23857073417647376,2.203065177433451,0.7481196743562419,0.22840233217672917,0.9498982178862185,0.32433500261323256,0.24970788783233214,-0.7112858394779398,-0.2904944455012964,-0.4895856664342067
2023-02-01,-1.195894269269538,-0.5023237229290063,0.3190244707020058,1.7817004339176992,0.10186876909330958,0.22450255941400069,0.7587274172527398,0.028394487139637093,0.27958871651479245,-0.18551870274587315,-0.38007688673529955,-0.5167224171305344
2023-03-01,-1.5269071894528972,-0.26587310124531643,0.4142693221635056,1.3516593845015246,-0.2699453470201766,0.0417405437566284,0.8730341600013954,-0.21333041475614525,0.4888789073715277,-0.17306441168214512,-0.3483808061278651,-0.21999711086801924
2023-04-01,-1.3019389405687152,-0.7849076341432926,0.5045665330462026,0.8808412494449289,0.053171277630452735,0.1596453285092036,0.6550319519321355,-0.11468122728759032,0.5815876839043269,-0.058446727406349215,-0.17322576885324573,0.21035327355880445
2023-05-01,-0.8962839642801981,-0.27174284999346004,0.6825810144716815,0.9377282475556119,-0.3201246374954802,0.5137010539685323,-0.24366884284110849,-1.1115712658276256,0.4774607775033066,0.12064379530952436,-0.20814032189498322,0.18763752121825106
2023-06-01,-0.8876397635026072,0.24153434214127326,0.8286841339201619,0.6957368037351447,-0.28341870731972807,0.8208785684758664,-1.8227331890600806,-1.4942139898687794,1.0038029867588807,0.6319174475080546,-0.5722941703549402,-0.07446832154223001
2023-07-01,-0.8366079457093761,0.29614821771504807,0.546544654895479,0.2769354949903526,-0.2662420461707812,0.8411839394994421,-2.166998934772882,-2.0354298771929633,1.5203086677170143,1.2547757581915493,-0.6003824289909883,0.1724519167650541
2023-08-01,-0.5347656856392882,0.14945328414687054,0.5115993480193927,0.34708731081320093,-0.6451753332632152,0.7218527598464615,-1.786349797171853,-2.1096717188036385,1.5185805792135387,1.3384252691637524,-0.23617711203158173,0.5517464368847427
2023-09-01,-0.42962862694149534,-0.15586507766668167,0.858897718540092,-0.04515720917016205,-0.3947850149856662,0.4416473735920903,-1.975683253753594,-2.1367841904547116,1.5328440101718335,1.3017487047022849,-0.439875792333395,0.8660759775371161
2023-10-01,-0.5398729332168214,-0.37624838549412437,1.081325939469583,-0.4404694536991279,-0.8553449334239683,0.44638185578130457,-2.1273142239031415,-2.0798385351364583,1.8418145121528704,1.3819214438023055,-0.5601102939239295,0.7477260338608102
2023-11-01,-0.4867130375782629,-0.13834766421287284,1.0569226493115176,-0.5037220233072868,-0.7484484603275878,0.5306203528752949,-2.2845263568987133,-2.023006296890715,1.9730974664549885,1.502496396402671,-0.6833365026967405,0.7202544704425378
2023-12-01,-0.4994662553756918,-0.09998279806467916,1.0447908969557627,-0.43041228182364655,-1.014221412390069,0.5446714596534878,-2.490312414754377,-2.05776151066939,2.192268333422927,1.5427178703620124,-0.8568150637042142,0.875383445985467
2024-01-01,-0.6582906348721888,0.042235031384959903,0.9047965182714598,-0.7100462872583595,-1.1783196812830516,0.6032903104642824,-3.126681212699171,-2.2864130820465256,2.2065827192248197,1.726450853090723,-0.9395212663376432,0.8528223719206717
2024-02-01,-0.5196871073340437,0.06499441585798064,0.6485125648449537,-0.9363871672990186,-1.078311382982009,0.7511846514347706,-3.363572507165615,-2.0892304761858203,1.918634324100494,1.8035217587603547,-0.7588992939637719,0.4627033059370807
2024-03-01,-0.3088016000294148,0.13437290465880286,0.3746491665991332,-0.6943360312187222,-0.7260976376814376,0.5016253785182843,-2.421608472788801,-1.9584661442985405,1.6647239261139366,1.8771002205615206,-0.8884099615486379,0.4338644263298007
2024-04-01,-0.6645082307171473,0.6873685826362259,0.6553319491316553,-0.8543190089928868,-0.7563960846795965,0.7155545304183966,-2.1441024950910914,-1.2510555050958774,1.677774120011278,1.6292580648730761,-0.30438778567543473,0.6876792770240044
2024-05-01,-0.8240439359719769,0.8650227855663579,0.3731558097999351,-0.707050232424842,-0.677233899949715,0.4839548194246632,-2.8236192460995295,-1.1802679863286727,1.8107646611486952,1.641273087576272,0.10688622685755898,0.5855592774415584
